worker_id,department,location,order_detail,shift,season,detailed_order,office_location,assigned_starbucks,adjusted_order_time,adjusted_pickup_time,prep_time_minutes,time_slot,expected_wait_time_minutes
102,Operations,Starbucks_2,Cappuccino - Soy Milk - Sweetener - Large - None,Evening,Winter,Large - Soy Milk - No Sugar - Flavored Syrup,Office_A,Starbucks_2,2025-03-08 16:24:00,2025-03-08 16:43:00,5.0,,6
103,HR,Starbucks_1,Latte - Coconut Milk - Sweetener - Small - Flavored Syrup,Afternoon,Fall,Small - Regular - Extra Sweetener - Flavored Syrup,Office_E,Starbucks_3,2025-03-08 12:21:00,2025-03-08 12:32:00,7.0,Midday (10:00 AM - 12:00 PM),8
104,Engineering,Starbucks_1,Mocha - Coconut Milk - No Sugar - Small - Flavored Syrup,Morning,Summer,Large - Soy Milk - Sweetener - Extra Shot,Office_B,Starbucks_2,2025-03-08 08:26:00,2025-03-08 08:31:00,,Morning Rush (8:00 AM - 10:00 AM),7
105,Support,Starbucks_1,Latte - Regular - Regular Sugar - Small - Extra Shot,Afternoon,Fall,Large - Almond Milk - Sweetener - Flavored Syrup,Office_B,Starbucks_2,2025-03-08 13:24:00,,5.0,Afternoon (12:00 PM - 2:00 PM),6
106,Operations,Starbucks_2,,Morning,Spring,Large - Almond Milk - Sweetener - None,Office_A,Starbucks_2,2025-03-08 07:23:00,2025-03-08 07:30:00,4.0,Midday (10:00 AM - 12:00 PM),6
107,Operations,Starbucks_2,Latte - Oat Milk - Extra Sweetener - Large - Extra Shot,Morning,Spring,Small - Almond Milk - No Sugar - Flavored Syrup,Office_C,Starbucks_2,2025-03-08 09:18:00,2025-03-08 09:29:00,7.0,Afternoon (12:00 PM - 2:00 PM),9
108,Finance,Starbucks_1,Cappuccino - Regular - Sweetener - Small - Extra Shot,Morning,Winter,Small - Oat Milk - Regular Sugar - Extra Shot,Office_E,Starbucks_1,2025-03-08 07:09:00,2025-03-08 07:19:00,7.0,Midday (10:00 AM - 12:00 PM),9
109,Support,Starbucks_3,Latte - Coconut Milk - No Sugar - Large - Caramel Drizzle,Evening,Spring,Large - Oat Milk - No Sugar - None,Office_B,Starbucks_2,2025-03-08 16:18:00,2025-03-08 16:37:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),6
110,Sales,Starbucks_2,Coffee - Oat Milk - Sweetener - Medium - None,Afternoon,Spring,Medium - Soy Milk - Extra Sweetener - None,Office_E,Starbucks_1,2025-03-08 13:39:00,2025-03-08 13:51:00,5.0,Afternoon (12:00 PM - 2:00 PM),7
111,Finance,Starbucks_2,Iced Coffee - Coconut Milk - Extra Sweetener - Large - None,Morning,Fall,Small - Soy Milk - No Sugar - None,Office_B,Starbucks_2,2025-03-08 07:23:00,2025-03-08 07:36:00,4.0,Afternoon (12:00 PM - 2:00 PM),6
112,HR,Starbucks_1,Iced Coffee - Coconut Milk - No Sugar - Large - Extra Shot,Afternoon,Summer,Small - Soy Milk - Regular Sugar - None,Office_A,Starbucks_1,2025-03-08 12:01:00,2025-03-08 12:20:00,6.0,Morning Rush (8:00 AM - 10:00 AM),8
113,Marketing,Starbucks_3,Espresso - Regular - Sweetener - Medium - Caramel Drizzle,Afternoon,Winter,Small - Almond Milk - No Sugar - Extra Shot,Office_E,Starbucks_2,2025-03-08 13:44:00,2025-03-08 13:54:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
114,Finance,Starbucks_1,Espresso - Coconut Milk - Regular Sugar - Small - Flavored Syrup,Afternoon,Winter,Small - Regular - Sweetener - Flavored Syrup,Office_E,Starbucks_3,2025-03-08 12:48:00,2025-03-08 12:59:00,6.0,Late Afternoon (2:00 PM - 4:00 PM),8
115,Support,Starbucks_2,Tea - Soy Milk - No Sugar - Medium - Caramel Drizzle,Morning,Spring,Small - Regular - Sweetener - Flavored Syrup,Office_E,Starbucks_1,2025-03-08 08:26:00,2025-03-08 08:41:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
116,HR,Starbucks_2,Mocha - Oat Milk - Regular Sugar - Large - Caramel Drizzle,Evening,Winter,Medium - Soy Milk - No Sugar - None,Office_A,Starbucks_1,2025-03-08 16:50:00,2025-03-08 17:08:00,4.0,Afternoon (12:00 PM - 2:00 PM),5
117,Support,Starbucks_1,Frappuccino - Soy Milk - Sweetener - Large - Extra Shot,Morning,Spring,Medium - Regular - Regular Sugar - Flavored Syrup,Office_D,Starbucks_3,2025-03-08 08:44:00,2025-03-08 08:53:00,7.0,Late Afternoon (2:00 PM - 4:00 PM),8
118,Operations,Starbucks_1,,Afternoon,,Medium - Soy Milk - Extra Sweetener - Extra Shot,Office_D,Starbucks_1,2025-03-08 13:54:00,2025-03-08 14:06:00,3.0,Morning Rush (8:00 AM - 10:00 AM),4
119,Operations,Starbucks_3,Coffee - Coconut Milk - Sweetener - Large - None,Evening,Spring,Small - Almond Milk - Regular Sugar - Extra Shot,Office_E,Starbucks_3,2025-03-08 16:55:00,2025-03-08 17:07:00,,Late Afternoon (2:00 PM - 4:00 PM),6
120,HR,Starbucks_3,Mocha - Almond Milk - No Sugar - Large - Caramel Drizzle,Evening,Summer,Small - Soy Milk - Extra Sweetener - Flavored Syrup,Office_E,Starbucks_1,2025-03-08 17:05:00,2025-03-08 17:17:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),6
121,Engineering,Starbucks_2,Iced Coffee - Almond Milk - No Sugar - Medium - Extra Shot,Evening,Winter,Medium - Oat Milk - Sweetener - Flavored Syrup,Office_D,Starbucks_3,2025-03-08 16:21:00,2025-03-08 16:40:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
122,Operations,Starbucks_3,,Afternoon,Winter,Medium - Oat Milk - Sweetener - Flavored Syrup,Office_B,Starbucks_2,2025-03-08 12:08:00,2025-03-08 12:18:00,6.0,Morning Rush (8:00 AM - 10:00 AM),7
123,Finance,Starbucks_3,Cappuccino - Regular - Extra Sweetener - Small - Caramel Drizzle,Morning,Fall,Medium - Soy Milk - Sweetener - Extra Shot,Office_A,Starbucks_2,2025-03-08 07:33:00,2025-03-08 07:49:00,4.0,,5
124,Engineering,Starbucks_2,,Afternoon,Fall,Medium - Almond Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_1,2025-03-08 12:54:00,2025-03-08 13:03:00,4.0,Midday (10:00 AM - 12:00 PM),5
125,Marketing,Starbucks_2,Coffee - Almond Milk - Regular Sugar - Large - Caramel Drizzle,Afternoon,Summer,Small - Regular - Extra Sweetener - None,Office_D,Starbucks_3,2025-03-08 13:42:00,2025-03-08 13:54:00,4.0,Afternoon (12:00 PM - 2:00 PM),6
126,Engineering,Starbucks_2,Frappuccino - Oat Milk - No Sugar - Large - None,Morning,Winter,Small - Regular - Sweetener - None,Office_D,Starbucks_2,2025-03-08 07:28:00,2025-03-08 07:43:00,4.0,Midday (10:00 AM - 12:00 PM),5
127,HR,Starbucks_2,Mocha - Regular - Extra Sweetener - Medium - None,Afternoon,Summer,Large - Regular - No Sugar - None,Office_E,Starbucks_2,2025-03-08 12:48:00,2025-03-08 13:00:00,5.0,Afternoon (12:00 PM - 2:00 PM),7
128,Engineering,Starbucks_1,Espresso - Soy Milk - No Sugar - Medium - Extra Shot,Afternoon,Winter,Medium - Soy Milk - Regular Sugar - Extra Shot,Office_C,Starbucks_1,2025-03-08 12:34:00,2025-03-08 12:50:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),6
129,Engineering,Starbucks_2,Cappuccino - Regular - Sweetener - Small - Extra Shot,Afternoon,Fall,Small - Almond Milk - Regular Sugar - Extra Shot,Office_B,Starbucks_2,2025-03-08 13:36:00,2025-03-08 13:49:00,,Morning Rush (8:00 AM - 10:00 AM),7
130,Sales,Starbucks_2,Latte - Almond Milk - Sweetener - Small - None,Morning,Winter,Large - Almond Milk - Regular Sugar - None,Office_E,Starbucks_3,2025-03-08 09:42:00,,3.0,Midday (10:00 AM - 12:00 PM),4
131,HR,Starbucks_2,Mocha - Regular - Regular Sugar - Medium - Caramel Drizzle,Morning,,Small - Regular - Extra Sweetener - Extra Shot,Office_A,Starbucks_1,2025-03-08 09:20:00,2025-03-08 09:33:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),6
132,Operations,Starbucks_3,Iced Coffee - Coconut Milk - Sweetener - Large - Flavored Syrup,Evening,,Medium - Regular - Regular Sugar - Flavored Syrup,Office_E,Starbucks_3,2025-03-08 16:56:00,2025-03-08 17:07:00,7.0,,8
133,Support,Starbucks_2,Cappuccino - Coconut Milk - Extra Sweetener - Small - Flavored Syrup,Morning,Summer,Medium - Soy Milk - Extra Sweetener - None,Office_B,Starbucks_3,2025-03-08 09:39:00,2025-03-08 09:57:00,7.0,Late Afternoon (2:00 PM - 4:00 PM),9
134,Sales,Starbucks_1,Cappuccino - Soy Milk - No Sugar - Large - Flavored Syrup,Morning,,Large - Soy Milk - Sweetener - Flavored Syrup,Office_B,Starbucks_2,2025-03-08 07:16:00,2025-03-08 07:27:00,7.0,Late Afternoon (2:00 PM - 4:00 PM),9
135,Sales,Starbucks_1,Tea - Soy Milk - Extra Sweetener - Small - Flavored Syrup,Evening,Summer,Medium - Almond Milk - Extra Sweetener - Extra Shot,Office_C,Starbucks_1,2025-03-08 17:49:00,2025-03-08 18:04:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
136,Marketing,Starbucks_2,Iced Coffee - Coconut Milk - Regular Sugar - Large - Caramel Drizzle,Evening,Fall,Medium - Soy Milk - Sweetener - Flavored Syrup,Office_C,Starbucks_2,2025-03-08 16:49:00,2025-03-08 16:56:00,,Midday (10:00 AM - 12:00 PM),7
137,Marketing,Starbucks_1,Frappuccino - Oat Milk - No Sugar - Medium - Extra Shot,Afternoon,Spring,Large - Regular - Sweetener - Extra Shot,Office_C,Starbucks_1,2025-03-08 12:33:00,2025-03-08 12:52:00,6.0,Midday (10:00 AM - 12:00 PM),8
138,Support,Starbucks_3,Iced Coffee - Regular - Regular Sugar - Small - None,Evening,Winter,Medium - Regular - No Sugar - Extra Shot,Office_A,Starbucks_3,2025-03-08 16:40:00,2025-03-08 16:46:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),5
139,Support,Starbucks_2,Coffee - Almond Milk - Extra Sweetener - Medium - Caramel Drizzle,Morning,,Large - Soy Milk - Extra Sweetener - Extra Shot,Office_A,Starbucks_2,2025-03-08 09:26:00,2025-03-08 09:38:00,4.0,Morning Rush (8:00 AM - 10:00 AM),6
140,Support,Starbucks_1,,Evening,Spring,Medium - Soy Milk - Extra Sweetener - None,Office_B,Starbucks_3,2025-03-08 16:30:00,2025-03-08 16:48:00,7.0,Afternoon (12:00 PM - 2:00 PM),8
141,HR,Starbucks_1,,Morning,Summer,Large - Almond Milk - No Sugar - None,Office_B,Starbucks_3,2025-03-08 07:49:00,,5.0,Afternoon (12:00 PM - 2:00 PM),6
142,Support,Starbucks_2,Mocha - Regular - Sweetener - Medium - Flavored Syrup,Afternoon,Spring,Small - Soy Milk - Sweetener - None,Office_A,Starbucks_3,2025-03-08 13:17:00,2025-03-08 13:30:00,,Morning Rush (8:00 AM - 10:00 AM),8
143,Support,Starbucks_1,Mocha - Oat Milk - Regular Sugar - Medium - Extra Shot,Afternoon,Winter,Medium - Regular - Extra Sweetener - Extra Shot,Office_D,Starbucks_3,2025-03-08 12:11:00,2025-03-08 12:21:00,7.0,Midday (10:00 AM - 12:00 PM),8
144,Operations,Starbucks_2,Cappuccino - Regular - No Sugar - Medium - None,Evening,Spring,Large - Almond Milk - Extra Sweetener - None,Office_D,Starbucks_1,2025-03-08 17:54:00,2025-03-08 18:01:00,5.0,Morning Rush (8:00 AM - 10:00 AM),7
145,Operations,Starbucks_1,Frappuccino - Soy Milk - Sweetener - Medium - Flavored Syrup,Afternoon,Spring,Large - Oat Milk - Regular Sugar - Flavored Syrup,Office_D,Starbucks_1,2025-03-08 13:44:00,2025-03-08 13:59:00,7.0,Afternoon (12:00 PM - 2:00 PM),9
146,Support,Starbucks_3,Cappuccino - Regular - Regular Sugar - Small - None,Evening,Fall,Large - Soy Milk - Regular Sugar - Flavored Syrup,Office_C,Starbucks_2,2025-03-08 17:20:00,2025-03-08 17:32:00,4.0,Morning Rush (8:00 AM - 10:00 AM),5
147,Marketing,Starbucks_1,,Evening,Winter,Large - Soy Milk - Extra Sweetener - None,Office_B,Starbucks_1,2025-03-08 16:29:00,2025-03-08 16:39:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
148,Engineering,Starbucks_1,,Afternoon,Winter,Large - Oat Milk - No Sugar - Extra Shot,Office_D,Starbucks_2,2025-03-08 12:47:00,2025-03-08 12:53:00,3.0,,4
149,Sales,Starbucks_2,Cappuccino - Oat Milk - Regular Sugar - Medium - Caramel Drizzle,Afternoon,Fall,Medium - Oat Milk - Sweetener - None,Office_A,Starbucks_2,2025-03-08 12:07:00,2025-03-08 12:21:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),6
150,Operations,Starbucks_1,Cappuccino - Oat Milk - Extra Sweetener - Large - Extra Shot,Morning,Fall,Large - Almond Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_1,2025-03-08 09:16:00,2025-03-08 09:33:00,,,7
151,Support,Starbucks_2,Iced Coffee - Regular - Extra Sweetener - Small - Extra Shot,Evening,Fall,Large - Regular - Extra Sweetener - Flavored Syrup,Office_C,Starbucks_2,2025-03-08 17:04:00,2025-03-08 17:15:00,6.0,Morning Rush (8:00 AM - 10:00 AM),8
152,Engineering,Starbucks_3,Latte - Almond Milk - Extra Sweetener - Small - Caramel Drizzle,Afternoon,Winter,Medium - Regular - Sweetener - None,Office_E,Starbucks_1,2025-03-08 12:41:00,2025-03-08 12:50:00,4.0,Midday (10:00 AM - 12:00 PM),6
153,Engineering,Starbucks_2,Mocha - Coconut Milk - Regular Sugar - Medium - Extra Shot,Afternoon,Winter,Medium - Soy Milk - No Sugar - Flavored Syrup,Office_A,Starbucks_3,2025-03-08 13:37:00,2025-03-08 13:48:00,7.0,Late Afternoon (2:00 PM - 4:00 PM),8
154,Support,Starbucks_2,Coffee - Regular - No Sugar - Small - Flavored Syrup,Afternoon,Spring,Large - Almond Milk - No Sugar - Extra Shot,Office_D,Starbucks_1,2025-03-08 13:31:00,2025-03-08 13:38:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),6
155,Sales,Starbucks_1,Cappuccino - Oat Milk - No Sugar - Small - Caramel Drizzle,Morning,Fall,Large - Soy Milk - Sweetener - Extra Shot,Office_D,Starbucks_3,2025-03-08 07:09:00,2025-03-08 07:28:00,3.0,Morning Rush (8:00 AM - 10:00 AM),4
156,Operations,Starbucks_3,Frappuccino - Coconut Milk - Regular Sugar - Small - Extra Shot,Morning,Spring,Large - Almond Milk - Regular Sugar - None,Office_A,Starbucks_2,2025-03-08 08:38:00,2025-03-08 08:52:00,5.0,,7
157,Finance,Starbucks_2,Espresso - Soy Milk - Regular Sugar - Small - Flavored Syrup,Afternoon,Winter,Medium - Soy Milk - Extra Sweetener - Extra Shot,Office_D,Starbucks_3,2025-03-08 12:44:00,2025-03-08 12:51:00,5.0,Morning Rush (8:00 AM - 10:00 AM),7
158,Engineering,Starbucks_1,Latte - Regular - No Sugar - Small - None,Afternoon,,Small - Regular - Regular Sugar - Extra Shot,Office_C,Starbucks_1,2025-03-08 12:15:00,2025-03-08 12:27:00,3.0,Morning Rush (8:00 AM - 10:00 AM),4
159,Marketing,Starbucks_1,Tea - Coconut Milk - Regular Sugar - Large - Extra Shot,Afternoon,Spring,Small - Soy Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_3,2025-03-08 13:58:00,2025-03-08 14:05:00,6.0,Midday (10:00 AM - 12:00 PM),7
160,Marketing,Starbucks_2,Tea - Almond Milk - Extra Sweetener - Small - Caramel Drizzle,Afternoon,Fall,Small - Oat Milk - Regular Sugar - Extra Shot,Office_C,Starbucks_3,2025-03-08 12:50:00,2025-03-08 13:02:00,4.0,,5
161,Engineering,Starbucks_1,Latte - Coconut Milk - Regular Sugar - Medium - Flavored Syrup,Evening,Spring,Medium - Oat Milk - Extra Sweetener - Extra Shot,Office_C,Starbucks_1,2025-03-08 17:57:00,2025-03-08 18:09:00,7.0,Late Afternoon (2:00 PM - 4:00 PM),8
162,Support,Starbucks_2,Frappuccino - Soy Milk - Extra Sweetener - Large - Caramel Drizzle,Morning,Summer,Medium - Oat Milk - Sweetener - None,Office_B,Starbucks_3,2025-03-08 07:35:00,2025-03-08 07:45:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),6
163,Engineering,Starbucks_2,Latte - Coconut Milk - Sweetener - Medium - Extra Shot,Morning,Fall,Large - Almond Milk - No Sugar - None,Office_A,Starbucks_1,2025-03-08 07:07:00,2025-03-08 07:14:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
164,HR,Starbucks_2,Frappuccino - Oat Milk - Regular Sugar - Small - Extra Shot,Morning,Fall,Medium - Regular - Extra Sweetener - Flavored Syrup,Office_B,Starbucks_3,2025-03-08 08:13:00,2025-03-08 08:30:00,7.0,Morning Rush (8:00 AM - 10:00 AM),8
165,Sales,Starbucks_3,Iced Coffee - Oat Milk - Sweetener - Large - Extra Shot,Evening,Summer,Medium - Almond Milk - Extra Sweetener - Flavored Syrup,Office_B,Starbucks_1,2025-03-08 16:41:00,2025-03-08 16:55:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
166,Sales,Starbucks_2,Iced Coffee - Regular - Extra Sweetener - Medium - None,Morning,Summer,Medium - Oat Milk - Regular Sugar - Flavored Syrup,Office_B,Starbucks_2,2025-03-08 07:20:00,2025-03-08 07:31:00,5.0,Afternoon (12:00 PM - 2:00 PM),6
167,Operations,Starbucks_1,Latte - Soy Milk - Sweetener - Small - Caramel Drizzle,Morning,Spring,Small - Oat Milk - Sweetener - Flavored Syrup,Office_E,Starbucks_2,2025-03-08 09:28:00,2025-03-08 09:44:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),6
168,Sales,Starbucks_3,Latte - Oat Milk - Extra Sweetener - Small - Flavored Syrup,Evening,Spring,Medium - Almond Milk - Extra Sweetener - Flavored Syrup,Office_E,Starbucks_3,2025-03-08 17:08:00,2025-03-08 17:14:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
169,Support,Starbucks_1,,Morning,Spring,Medium - Oat Milk - Sweetener - Flavored Syrup,Office_A,Starbucks_1,2025-03-08 08:28:00,2025-03-08 08:39:00,6.0,Morning Rush (8:00 AM - 10:00 AM),7
170,Support,Starbucks_3,Frappuccino - Coconut Milk - Extra Sweetener - Small - Extra Shot,Afternoon,Summer,Large - Almond Milk - Sweetener - Flavored Syrup,Office_D,Starbucks_1,2025-03-08 13:33:00,2025-03-08 13:50:00,7.0,Morning Rush (8:00 AM - 10:00 AM),9
171,HR,Starbucks_3,Frappuccino - Soy Milk - Extra Sweetener - Small - None,Afternoon,,Medium - Oat Milk - Regular Sugar - Flavored Syrup,Office_D,Starbucks_2,2025-03-08 13:23:00,2025-03-08 13:32:00,4.0,Afternoon (12:00 PM - 2:00 PM),5
172,Finance,Starbucks_3,Tea - Coconut Milk - Sweetener - Small - Caramel Drizzle,Afternoon,Fall,Small - Almond Milk - Regular Sugar - Flavored Syrup,Office_B,Starbucks_3,2025-03-08 12:54:00,2025-03-08 13:06:00,4.0,Afternoon (12:00 PM - 2:00 PM),5
173,Sales,Starbucks_3,Espresso - Oat Milk - Regular Sugar - Medium - Extra Shot,Evening,Fall,Medium - Oat Milk - Sweetener - Extra Shot,Office_E,Starbucks_2,2025-03-08 17:57:00,2025-03-08 18:16:00,6.0,Morning Rush (8:00 AM - 10:00 AM),8
174,Support,Starbucks_1,Espresso - Regular - No Sugar - Small - Extra Shot,Evening,Winter,Medium - Almond Milk - Regular Sugar - Flavored Syrup,Office_C,Starbucks_3,2025-03-08 17:14:00,2025-03-08 17:29:00,7.0,Morning Rush (8:00 AM - 10:00 AM),9
175,Marketing,Starbucks_2,Tea - Coconut Milk - Sweetener - Medium - Flavored Syrup,Morning,Fall,Large - Oat Milk - No Sugar - Extra Shot,Office_A,Starbucks_3,2025-03-08 07:22:00,2025-03-08 07:32:00,7.0,Late Afternoon (2:00 PM - 4:00 PM),8
176,Support,Starbucks_1,Espresso - Almond Milk - No Sugar - Medium - Flavored Syrup,Morning,Winter,Small - Soy Milk - Regular Sugar - None,Office_C,Starbucks_2,2025-03-08 09:55:00,2025-03-08 10:02:00,6.0,Late Afternoon (2:00 PM - 4:00 PM),7
177,Sales,Starbucks_2,Frappuccino - Regular - Sweetener - Small - None,Afternoon,Spring,Large - Almond Milk - Sweetener - None,Office_D,Starbucks_3,2025-03-08 12:31:00,2025-03-08 12:42:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),6
178,Finance,Starbucks_1,Tea - Almond Milk - No Sugar - Small - None,Evening,Summer,Medium - Oat Milk - Regular Sugar - Extra Shot,Office_D,Starbucks_2,2025-03-08 17:10:00,2025-03-08 17:24:00,4.0,Morning Rush (8:00 AM - 10:00 AM),5
179,Finance,Starbucks_3,Latte - Coconut Milk - Regular Sugar - Medium - Caramel Drizzle,Morning,Winter,Medium - Soy Milk - Regular Sugar - None,Office_D,Starbucks_3,2025-03-08 07:17:00,2025-03-08 07:28:00,5.0,Afternoon (12:00 PM - 2:00 PM),6
180,Support,Starbucks_3,Latte - Oat Milk - No Sugar - Small - Flavored Syrup,Afternoon,Summer,Large - Oat Milk - No Sugar - Extra Shot,Office_D,Starbucks_3,2025-03-08 12:00:00,2025-03-08 12:13:00,5.0,Afternoon (12:00 PM - 2:00 PM),6
181,Operations,Starbucks_2,Espresso - Regular - No Sugar - Medium - None,Morning,,Medium - Soy Milk - Sweetener - Extra Shot,Office_C,Starbucks_1,2025-03-08 07:28:00,2025-03-08 07:43:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
182,Marketing,Starbucks_2,Latte - Oat Milk - No Sugar - Medium - Extra Shot,Afternoon,Spring,Medium - Soy Milk - Sweetener - None,Office_D,Starbucks_3,2025-03-08 13:05:00,2025-03-08 13:13:00,6.0,Midday (10:00 AM - 12:00 PM),7
183,Support,Starbucks_1,Coffee - Almond Milk - Regular Sugar - Large - Flavored Syrup,Afternoon,Winter,Small - Oat Milk - Extra Sweetener - Flavored Syrup,Office_B,Starbucks_1,2025-03-08 13:13:00,2025-03-08 13:21:00,7.0,Midday (10:00 AM - 12:00 PM),8
184,Sales,Starbucks_2,Espresso - Regular - Regular Sugar - Large - None,Morning,Spring,Medium - Regular - Extra Sweetener - None,Office_C,Starbucks_1,2025-03-08 07:45:00,2025-03-08 07:57:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),5
185,Finance,Starbucks_1,Coffee - Almond Milk - Extra Sweetener - Large - Flavored Syrup,Afternoon,Winter,Medium - Almond Milk - Sweetener - Flavored Syrup,Office_C,Starbucks_3,2025-03-08 12:31:00,2025-03-08 12:41:00,5.0,Morning Rush (8:00 AM - 10:00 AM),7
186,HR,Starbucks_2,Cappuccino - Almond Milk - Extra Sweetener - Medium - Flavored Syrup,Morning,Winter,Medium - Almond Milk - No Sugar - Extra Shot,Office_A,Starbucks_3,2025-03-08 09:21:00,2025-03-08 09:28:00,7.0,,8
187,Sales,Starbucks_2,Iced Coffee - Oat Milk - Extra Sweetener - Large - Caramel Drizzle,Morning,Summer,Large - Soy Milk - Regular Sugar - Extra Shot,Office_E,Starbucks_2,2025-03-08 07:19:00,,4.0,Morning Rush (8:00 AM - 10:00 AM),6
188,Support,Starbucks_2,Latte - Soy Milk - Extra Sweetener - Large - Extra Shot,Morning,Fall,Small - Regular - Sweetener - Extra Shot,Office_B,Starbucks_3,2025-03-08 09:32:00,2025-03-08 09:48:00,7.0,Morning Rush (8:00 AM - 10:00 AM),8
189,Engineering,Starbucks_3,Latte - Regular - Regular Sugar - Small - Caramel Drizzle,Afternoon,Fall,Large - Soy Milk - No Sugar - Extra Shot,Office_B,Starbucks_2,2025-03-08 12:27:00,2025-03-08 12:35:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),5
190,Support,Starbucks_3,Frappuccino - Regular - Regular Sugar - Medium - Extra Shot,Evening,Spring,Medium - Regular - Sweetener - Flavored Syrup,Office_A,Starbucks_3,2025-03-08 17:41:00,2025-03-08 17:46:00,,Midday (10:00 AM - 12:00 PM),7
191,HR,Starbucks_1,Latte - Regular - Regular Sugar - Small - Flavored Syrup,Evening,Fall,Small - Soy Milk - Sweetener - None,Office_A,Starbucks_2,2025-03-08 16:22:00,2025-03-08 16:27:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
192,Support,Starbucks_2,Tea - Coconut Milk - Regular Sugar - Medium - None,Morning,Fall,Small - Oat Milk - No Sugar - Flavored Syrup,Office_A,Starbucks_2,2025-03-08 07:35:00,2025-03-08 07:46:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
193,Support,Starbucks_1,Latte - Oat Milk - No Sugar - Small - Flavored Syrup,Afternoon,Fall,Small - Almond Milk - Regular Sugar - None,Office_B,Starbucks_1,2025-03-08 13:12:00,2025-03-08 13:29:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
194,HR,Starbucks_2,Frappuccino - Soy Milk - Extra Sweetener - Medium - None,Evening,Winter,Large - Regular - Sweetener - Flavored Syrup,Office_B,Starbucks_1,2025-03-08 16:42:00,2025-03-08 16:50:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),5
195,HR,Starbucks_3,Coffee - Soy Milk - Regular Sugar - Medium - Caramel Drizzle,Evening,Spring,Large - Almond Milk - Regular Sugar - Extra Shot,Office_C,Starbucks_2,2025-03-08 16:10:00,2025-03-08 16:27:00,,Afternoon (12:00 PM - 2:00 PM),7
