worker_id,department,location,order_detail,shift,season,detailed_order,office_location,assigned_starbucks,adjusted_order_time,adjusted_pickup_time,prep_time_minutes,time_slot,expected_wait_time_minutes
115,HR,Starbucks_2,Iced Coffee - Small Oat Milk,Morning,Fall,Small - Regular - Sweetener - Flavored Syrup,Office_A,Starbucks_1,08-03-2025 08:26,08-03-2025 08:41,7,Morning Rush (8:00 AM - 10:00 AM),9
116,Operations,Starbucks_2,Mocha - Large Medium,Evening,Summer,Medium - Soy Milk - No Sugar - None,Office_A,Starbucks_1,08-03-2025 16:50,08-03-2025 17:08,4,Late Afternoon (2:00 PM - 4:00 PM),5
117,Engineering,Starbucks_1,Mocha - Medium Soy Milk,Morning,Summer,Medium - Regular - Regular Sugar - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 08:44,08-03-2025 08:53,7,Morning Rush (8:00 AM - 10:00 AM),8
118,Operations,Starbucks_1,Espresso - Almond Milk Extra Shot,Afternoon,Fall,Medium - Soy Milk - Extra Sweetener - Extra Shot,Office_C,Starbucks_1,08-03-2025 13:54,08-03-2025 14:06,5,Afternoon (12:00 PM - 2:00 PM),6
119,Support,Starbucks_3,Espresso - Oat Milk Extra Shot,Evening,Winter,Small - Almond Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_3,08-03-2025 16:55,08-03-2025 17:07,6,Late Afternoon (2:00 PM - 4:00 PM),7
120,Operations,Starbucks_3,Cappuccino - Medium Extra Shot,Evening,Winter,Small - Soy Milk - Extra Sweetener - Flavored Syrup,Office_C,Starbucks_1,08-03-2025 17:05,08-03-2025 17:17,7,Late Afternoon (2:00 PM - 4:00 PM),8
121,Engineering,Starbucks_2,Mocha - Almond Milk No Sugar,Evening,Summer,Medium - Oat Milk - Sweetener - Flavored Syrup,Office_B,Starbucks_3,08-03-2025 16:21,08-03-2025 16:40,5,Late Afternoon (2:00 PM - 4:00 PM),7
122,Engineering,Starbucks_3,Cappuccino - Medium Extra Shot,Afternoon,Spring,Medium - Oat Milk - Sweetener - Flavored Syrup,Office_E,Starbucks_2,08-03-2025 12:08,08-03-2025 12:18,6,Afternoon (12:00 PM - 2:00 PM),7
123,Support,Starbucks_3,Tea - Oat Milk Almond Milk,Morning,Spring,Medium - Soy Milk - Sweetener - Extra Shot,Office_D,Starbucks_2,08-03-2025 07:33,08-03-2025 07:49,5,Late Afternoon (2:00 PM - 4:00 PM),6
124,Engineering,Starbucks_2,Coffee - Medium Extra Shot,Afternoon,Summer,Medium - Almond Milk - Regular Sugar - Extra Shot,Office_B,Starbucks_1,08-03-2025 12:54,08-03-2025 13:03,7,Afternoon (12:00 PM - 2:00 PM),8
125,Engineering,Starbucks_2,Mocha - Large Small,Afternoon,Summer,Small - Regular - Extra Sweetener - None,Office_C,Starbucks_3,08-03-2025 13:42,08-03-2025 13:54,4,Afternoon (12:00 PM - 2:00 PM),6
126,HR,Starbucks_2,Mocha - Oat Milk No Sugar,Morning,Fall,Small - Regular - Sweetener - None,Office_C,Starbucks_2,08-03-2025 07:28,08-03-2025 07:43,3,Late Afternoon (2:00 PM - 4:00 PM),5
127,Support,Starbucks_2,Iced Coffee - Large No Sugar,Afternoon,Winter,Large - Regular - No Sugar - None,Office_C,Starbucks_2,08-03-2025 12:48,08-03-2025 13:00,4,Afternoon (12:00 PM - 2:00 PM),5
128,Sales,Starbucks_1,Tea - No Sugar Almond Milk,Afternoon,Spring,Medium - Soy Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_1,08-03-2025 12:34,08-03-2025 12:50,5,Afternoon (12:00 PM - 2:00 PM),7
129,Sales,Starbucks_2,Tea - Extra Shot Medium,Afternoon,Spring,Small - Almond Milk - Regular Sugar - Extra Shot,Office_E,Starbucks_2,08-03-2025 13:36,08-03-2025 13:49,7,Afternoon (12:00 PM - 2:00 PM),8
130,Engineering,Starbucks_2,Coffee - Extra Shot Small,Morning,Spring,Large - Almond Milk - Regular Sugar - None,Office_D,Starbucks_3,08-03-2025 09:42,08-03-2025 09:52,4,Morning Rush (8:00 AM - 10:00 AM),5
131,Sales,Starbucks_2,Cappuccino - Regular Medium,Morning,Winter,Small - Regular - Extra Sweetener - Extra Shot,Office_E,Starbucks_1,08-03-2025 09:20,08-03-2025 09:33,5,Morning Rush (8:00 AM - 10:00 AM),7
132,Sales,Starbucks_3,Mocha - Almond Milk Medium,Evening,Fall,Medium - Regular - Regular Sugar - Flavored Syrup,Office_C,Starbucks_3,08-03-2025 16:56,08-03-2025 17:07,6,Late Afternoon (2:00 PM - 4:00 PM),8
133,Engineering,Starbucks_2,Mocha - No Sugar Medium,Morning,Summer,Medium - Soy Milk - Extra Sweetener - None,Office_A,Starbucks_3,08-03-2025 09:39,08-03-2025 09:57,5,Morning Rush (8:00 AM - 10:00 AM),7
134,Sales,Starbucks_1,Coffee - Medium Oat Milk,Morning,Winter,Large - Soy Milk - Sweetener - Flavored Syrup,Office_E,Starbucks_2,08-03-2025 07:16,08-03-2025 07:27,7,Late Afternoon (2:00 PM - 4:00 PM),9
135,Operations,Starbucks_1,Tea - Extra Shot Large,Evening,Summer,Medium - Almond Milk - Extra Sweetener - Extra Shot,Office_A,Starbucks_1,08-03-2025 17:49,08-03-2025 18:04,7,Late Afternoon (2:00 PM - 4:00 PM),8
136,Marketing,Starbucks_2,Cappuccino - Soy Milk Extra Shot,Evening,Spring,Medium - Soy Milk - Sweetener - Flavored Syrup,Office_A,Starbucks_2,08-03-2025 16:49,08-03-2025 16:56,5,Late Afternoon (2:00 PM - 4:00 PM),7
137,Support,Starbucks_1,Cappuccino - Medium Regular,Afternoon,Summer,Large - Regular - Sweetener - Extra Shot,Office_B,Starbucks_1,08-03-2025 12:33,08-03-2025 12:52,7,Afternoon (12:00 PM - 2:00 PM),8
138,Marketing,Starbucks_3,Cappuccino - Extra Shot Soy Milk,Evening,Spring,Medium - Regular - No Sugar - Extra Shot,Office_A,Starbucks_3,08-03-2025 16:40,08-03-2025 16:46,6,Late Afternoon (2:00 PM - 4:00 PM),7
139,Engineering,Starbucks_2,Coffee - Medium Oat Milk,Morning,Summer,Large - Soy Milk - Extra Sweetener - Extra Shot,Office_D,Starbucks_2,08-03-2025 09:26,08-03-2025 09:38,7,Morning Rush (8:00 AM - 10:00 AM),9
140,HR,Starbucks_1,Latte - Regular No Sugar,Evening,Fall,Medium - Soy Milk - Extra Sweetener - None,Office_C,Starbucks_3,08-03-2025 16:30,08-03-2025 16:48,5,Late Afternoon (2:00 PM - 4:00 PM),6
141,Support,Starbucks_1,Mocha - Extra Shot Almond Milk,Morning,Fall,Large - Almond Milk - No Sugar - None,Office_C,Starbucks_3,08-03-2025 07:49,08-03-2025 08:08,4,Late Afternoon (2:00 PM - 4:00 PM),5
142,Engineering,Starbucks_2,Mocha - Large Oat Milk,Afternoon,Summer,Small - Soy Milk - Sweetener - None,Office_E,Starbucks_3,08-03-2025 13:17,08-03-2025 13:30,4,Afternoon (12:00 PM - 2:00 PM),5
143,HR,Starbucks_1,Tea - Medium Large,Afternoon,Summer,Medium - Regular - Extra Sweetener - Extra Shot,Office_A,Starbucks_3,08-03-2025 12:11,08-03-2025 12:21,5,Afternoon (12:00 PM - 2:00 PM),7
144,Marketing,Starbucks_2,Espresso - Small Regular,Evening,Winter,Large - Almond Milk - Extra Sweetener - None,Office_C,Starbucks_1,08-03-2025 17:54,08-03-2025 18:01,5,Late Afternoon (2:00 PM - 4:00 PM),6
145,Engineering,Starbucks_1,Espresso - Oat Milk Small,Afternoon,Fall,Large - Oat Milk - Regular Sugar - Flavored Syrup,Office_E,Starbucks_1,08-03-2025 13:44,08-03-2025 13:59,5,Afternoon (12:00 PM - 2:00 PM),6
146,Support,Starbucks_3,Coffee - Almond Milk Extra Shot,Evening,Spring,Large - Soy Milk - Regular Sugar - Flavored Syrup,Office_C,Starbucks_2,08-03-2025 17:20,08-03-2025 17:32,7,Late Afternoon (2:00 PM - 4:00 PM),8
147,Support,Starbucks_1,Coffee - Almond Milk Medium,Evening,Winter,Large - Soy Milk - Extra Sweetener - None,Office_A,Starbucks_1,08-03-2025 16:29,08-03-2025 16:39,5,Late Afternoon (2:00 PM - 4:00 PM),6
148,Finance,Starbucks_1,Latte - Large Extra Shot,Afternoon,Summer,Large - Oat Milk - No Sugar - Extra Shot,Office_B,Starbucks_2,08-03-2025 12:47,08-03-2025 12:53,7,Afternoon (12:00 PM - 2:00 PM),9
149,Operations,Starbucks_2,Coffee - Medium Oat Milk,Afternoon,Spring,Medium - Oat Milk - Sweetener - None,Office_C,Starbucks_2,08-03-2025 12:07,08-03-2025 12:21,4,Afternoon (12:00 PM - 2:00 PM),6
150,Sales,Starbucks_1,Espresso - Large Regular,Morning,Fall,Large - Almond Milk - Regular Sugar - Extra Shot,Office_B,Starbucks_1,08-03-2025 09:16,08-03-2025 09:33,5,Morning Rush (8:00 AM - 10:00 AM),6
151,HR,Starbucks_2,Tea - Regular Extra Shot,Evening,Spring,Large - Regular - Extra Sweetener - Flavored Syrup,Office_D,Starbucks_2,08-03-2025 17:04,08-03-2025 17:15,7,Late Afternoon (2:00 PM - 4:00 PM),8
152,Finance,Starbucks_3,Latte - Medium Soy Milk,Afternoon,Winter,Medium - Regular - Sweetener - None,Office_D,Starbucks_1,08-03-2025 12:41,08-03-2025 12:50,4,Afternoon (12:00 PM - 2:00 PM),6
153,Sales,Starbucks_2,Tea - Extra Shot Medium,Afternoon,Spring,Medium - Soy Milk - No Sugar - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 13:37,08-03-2025 13:48,5,Afternoon (12:00 PM - 2:00 PM),7
154,Sales,Starbucks_2,Espresso - Extra Shot No Sugar,Afternoon,Spring,Large - Almond Milk - No Sugar - Extra Shot,Office_E,Starbucks_1,08-03-2025 13:31,08-03-2025 13:38,5,Afternoon (12:00 PM - 2:00 PM),7
155,Engineering,Starbucks_1,Cappuccino - Oat Milk Medium,Morning,Summer,Large - Soy Milk - Sweetener - Extra Shot,Office_D,Starbucks_3,08-03-2025 07:09,08-03-2025 07:28,6,Late Afternoon (2:00 PM - 4:00 PM),8
156,Sales,Starbucks_3,Tea - Extra Shot Medium,Morning,Summer,Large - Almond Milk - Regular Sugar - None,Office_A,Starbucks_2,08-03-2025 08:38,08-03-2025 08:52,5,Morning Rush (8:00 AM - 10:00 AM),6
157,Operations,Starbucks_2,Mocha - Oat Milk Extra Shot,Afternoon,Summer,Medium - Soy Milk - Extra Sweetener - Extra Shot,Office_E,Starbucks_3,08-03-2025 12:44,08-03-2025 12:51,6,Afternoon (12:00 PM - 2:00 PM),7
158,Support,Starbucks_1,Iced Coffee - No Sugar Soy Milk,Afternoon,Winter,Small - Regular - Regular Sugar - Extra Shot,Office_A,Starbucks_1,08-03-2025 12:15,08-03-2025 12:27,6,Afternoon (12:00 PM - 2:00 PM),7
159,Finance,Starbucks_1,Coffee - Large Regular,Afternoon,Winter,Small - Soy Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_3,08-03-2025 13:58,08-03-2025 14:05,6,Afternoon (12:00 PM - 2:00 PM),7
160,Sales,Starbucks_2,Cappuccino - Regular Extra Shot,Afternoon,Summer,Small - Oat Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_3,08-03-2025 12:50,08-03-2025 13:02,7,Afternoon (12:00 PM - 2:00 PM),9
161,Engineering,Starbucks_1,Latte - Regular Soy Milk,Evening,Summer,Medium - Oat Milk - Extra Sweetener - Extra Shot,Office_E,Starbucks_1,08-03-2025 17:57,08-03-2025 18:09,6,Late Afternoon (2:00 PM - 4:00 PM),8
162,Operations,Starbucks_2,Iced Coffee - Almond Milk Medium,Morning,Summer,Medium - Oat Milk - Sweetener - None,Office_B,Starbucks_3,08-03-2025 07:35,08-03-2025 07:45,5,Late Afternoon (2:00 PM - 4:00 PM),7
163,Marketing,Starbucks_2,Latte - Extra Shot Regular,Morning,Winter,Large - Almond Milk - No Sugar - None,Office_A,Starbucks_1,08-03-2025 07:07,08-03-2025 07:14,5,Late Afternoon (2:00 PM - 4:00 PM),7
164,Support,Starbucks_2,Iced Coffee - Small Regular,Morning,Summer,Medium - Regular - Extra Sweetener - Flavored Syrup,Office_A,Starbucks_3,08-03-2025 08:13,08-03-2025 08:30,5,Morning Rush (8:00 AM - 10:00 AM),6
165,Support,Starbucks_3,Coffee - Soy Milk Oat Milk,Evening,Spring,Medium - Almond Milk - Extra Sweetener - Flavored Syrup,Office_A,Starbucks_1,08-03-2025 16:41,08-03-2025 16:55,6,Late Afternoon (2:00 PM - 4:00 PM),8
166,Finance,Starbucks_2,Latte - No Sugar Small,Morning,Winter,Medium - Oat Milk - Regular Sugar - Flavored Syrup,Office_B,Starbucks_2,08-03-2025 07:20,08-03-2025 07:31,7,Late Afternoon (2:00 PM - 4:00 PM),9
167,Support,Starbucks_1,Espresso - Extra Shot Small,Morning,Fall,Small - Oat Milk - Sweetener - Flavored Syrup,Office_D,Starbucks_2,08-03-2025 09:28,08-03-2025 09:44,7,Morning Rush (8:00 AM - 10:00 AM),8
168,Sales,Starbucks_3,Cappuccino - Extra Shot Regular,Evening,Summer,Medium - Almond Milk - Extra Sweetener - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 17:08,08-03-2025 17:14,7,Late Afternoon (2:00 PM - 4:00 PM),8
169,Engineering,Starbucks_1,Cappuccino - Large Regular,Morning,Fall,Medium - Oat Milk - Sweetener - Flavored Syrup,Office_C,Starbucks_1,08-03-2025 08:28,08-03-2025 08:39,5,Morning Rush (8:00 AM - 10:00 AM),7
170,Support,Starbucks_3,Mocha - Regular Small,Afternoon,Fall,Large - Almond Milk - Sweetener - Flavored Syrup,Office_E,Starbucks_1,08-03-2025 13:33,08-03-2025 13:50,7,Afternoon (12:00 PM - 2:00 PM),8
171,Support,Starbucks_3,Iced Coffee - Almond Milk No Sugar,Afternoon,Summer,Medium - Oat Milk - Regular Sugar - Flavored Syrup,Office_E,Starbucks_2,08-03-2025 13:23,08-03-2025 13:32,6,Afternoon (12:00 PM - 2:00 PM),8
172,Marketing,Starbucks_3,Mocha - No Sugar Oat Milk,Afternoon,Summer,Small - Almond Milk - Regular Sugar - Flavored Syrup,Office_B,Starbucks_3,08-03-2025 12:54,08-03-2025 13:06,5,Afternoon (12:00 PM - 2:00 PM),6
173,Marketing,Starbucks_3,Latte - Almond Milk Medium,Evening,Winter,Medium - Oat Milk - Sweetener - Extra Shot,Office_B,Starbucks_2,08-03-2025 17:57,08-03-2025 18:16,7,Late Afternoon (2:00 PM - 4:00 PM),8
174,HR,Starbucks_1,Latte - Almond Milk Large,Evening,Winter,Medium - Almond Milk - Regular Sugar - Flavored Syrup,Office_B,Starbucks_3,08-03-2025 17:14,08-03-2025 17:29,5,Late Afternoon (2:00 PM - 4:00 PM),6
175,Operations,Starbucks_2,Tea - No Sugar Extra Shot,Morning,Spring,Large - Oat Milk - No Sugar - Extra Shot,Office_C,Starbucks_3,08-03-2025 07:22,08-03-2025 07:32,6,Late Afternoon (2:00 PM - 4:00 PM),8
176,Sales,Starbucks_1,Mocha - Almond Milk Small,Morning,Fall,Small - Soy Milk - Regular Sugar - None,Office_D,Starbucks_2,08-03-2025 09:55,08-03-2025 10:02,3,Morning Rush (8:00 AM - 10:00 AM),5
177,Support,Starbucks_2,Cappuccino - Large Soy Milk,Afternoon,Winter,Large - Almond Milk - Sweetener - None,Office_E,Starbucks_3,08-03-2025 12:31,08-03-2025 12:42,5,Afternoon (12:00 PM - 2:00 PM),6
178,Support,Starbucks_1,Latte - Extra Shot Oat Milk,Evening,Fall,Medium - Oat Milk - Regular Sugar - Extra Shot,Office_C,Starbucks_2,08-03-2025 17:10,08-03-2025 17:24,6,Late Afternoon (2:00 PM - 4:00 PM),8
179,Engineering,Starbucks_3,Coffee - Extra Shot Small,Morning,Winter,Medium - Soy Milk - Regular Sugar - None,Office_A,Starbucks_3,08-03-2025 07:17,08-03-2025 07:28,4,Late Afternoon (2:00 PM - 4:00 PM),6
180,HR,Starbucks_3,Mocha - Regular Almond Milk,Afternoon,Summer,Large - Oat Milk - No Sugar - Extra Shot,Office_D,Starbucks_3,08-03-2025 12:00,08-03-2025 12:13,5,Afternoon (12:00 PM - 2:00 PM),7
181,Operations,Starbucks_2,Latte - Oat Milk Medium,Morning,Spring,Medium - Soy Milk - Sweetener - Extra Shot,Office_C,Starbucks_1,08-03-2025 07:28,08-03-2025 07:43,7,Late Afternoon (2:00 PM - 4:00 PM),9
182,HR,Starbucks_2,Tea - Oat Milk Soy Milk,Afternoon,Spring,Medium - Soy Milk - Sweetener - None,Office_D,Starbucks_3,08-03-2025 13:05,08-03-2025 13:13,4,Afternoon (12:00 PM - 2:00 PM),5
183,Finance,Starbucks_1,Espresso - Large Regular,Afternoon,Spring,Small - Oat Milk - Extra Sweetener - Flavored Syrup,Office_A,Starbucks_1,08-03-2025 13:13,08-03-2025 13:21,5,Afternoon (12:00 PM - 2:00 PM),7
184,Operations,Starbucks_2,Tea - Extra Shot Medium,Morning,Summer,Medium - Regular - Extra Sweetener - None,Office_E,Starbucks_1,08-03-2025 07:45,08-03-2025 07:57,4,Late Afternoon (2:00 PM - 4:00 PM),5
185,Support,Starbucks_1,Coffee - Almond Milk Large,Afternoon,Winter,Medium - Almond Milk - Sweetener - Flavored Syrup,Office_A,Starbucks_3,08-03-2025 12:31,08-03-2025 12:41,7,Afternoon (12:00 PM - 2:00 PM),8
186,Support,Starbucks_2,Coffee - Large Extra Shot,Morning,Fall,Medium - Almond Milk - No Sugar - Extra Shot,Office_C,Starbucks_3,08-03-2025 09:21,08-03-2025 09:28,6,Morning Rush (8:00 AM - 10:00 AM),7
187,Operations,Starbucks_2,Espresso - Medium Extra Shot,Morning,Fall,Large - Soy Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_2,08-03-2025 07:19,08-03-2025 07:25,5,Late Afternoon (2:00 PM - 4:00 PM),6
188,Support,Starbucks_2,Iced Coffee - Soy Milk Oat Milk,Morning,Spring,Small - Regular - Sweetener - Extra Shot,Office_B,Starbucks_3,08-03-2025 09:32,08-03-2025 09:48,6,Morning Rush (8:00 AM - 10:00 AM),7
189,Sales,Starbucks_3,Espresso - Extra Shot Almond Milk,Afternoon,Fall,Large - Soy Milk - No Sugar - Extra Shot,Office_C,Starbucks_2,08-03-2025 12:27,08-03-2025 12:35,7,Afternoon (12:00 PM - 2:00 PM),9
190,Operations,Starbucks_3,Tea - Large No Sugar,Evening,Spring,Medium - Regular - Sweetener - Flavored Syrup,Office_B,Starbucks_3,08-03-2025 17:41,08-03-2025 17:46,6,Late Afternoon (2:00 PM - 4:00 PM),8
191,HR,Starbucks_1,Iced Coffee - Regular Small,Evening,Spring,Small - Soy Milk - Sweetener - None,Office_C,Starbucks_2,08-03-2025 16:22,08-03-2025 16:27,4,Late Afternoon (2:00 PM - 4:00 PM),6
192,Operations,Starbucks_2,Cappuccino - Small Extra Shot,Morning,Spring,Small - Oat Milk - No Sugar - Flavored Syrup,Office_A,Starbucks_2,08-03-2025 07:35,08-03-2025 07:46,6,Late Afternoon (2:00 PM - 4:00 PM),8
193,Support,Starbucks_1,Mocha - Small Regular,Afternoon,Summer,Small - Almond Milk - Regular Sugar - None,Office_E,Starbucks_1,08-03-2025 13:12,08-03-2025 13:29,3,Afternoon (12:00 PM - 2:00 PM),5
194,Sales,Starbucks_2,Iced Coffee - Medium Almond Milk,Evening,Winter,Large - Regular - Sweetener - Flavored Syrup,Office_B,Starbucks_1,08-03-2025 16:42,08-03-2025 16:50,5,Late Afternoon (2:00 PM - 4:00 PM),7
195,Sales,Starbucks_3,Latte - Soy Milk No Sugar,Evening,Spring,Large - Almond Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_2,08-03-2025 16:10,08-03-2025 16:27,5,Late Afternoon (2:00 PM - 4:00 PM),6
196,Finance,Starbucks_3,Cappuccino - No Sugar Regular,Evening,Winter,Medium - Oat Milk - Sweetener - Flavored Syrup,Office_B,Starbucks_3,08-03-2025 17:12,08-03-2025 17:22,6,Late Afternoon (2:00 PM - 4:00 PM),8
197,HR,Starbucks_2,Latte - No Sugar Soy Milk,Afternoon,Winter,Small - Almond Milk - Regular Sugar - None,Office_C,Starbucks_2,08-03-2025 13:20,08-03-2025 13:36,4,Afternoon (12:00 PM - 2:00 PM),6
198,Marketing,Starbucks_2,Latte - No Sugar Regular,Morning,Summer,Medium - Regular - No Sugar - Extra Shot,Office_C,Starbucks_2,08-03-2025 09:05,08-03-2025 09:14,5,Morning Rush (8:00 AM - 10:00 AM),6
199,Marketing,Starbucks_3,Mocha - Almond Milk Small,Afternoon,Fall,Medium - Almond Milk - Sweetener - Extra Shot,Office_E,Starbucks_1,08-03-2025 13:58,08-03-2025 14:15,6,Afternoon (12:00 PM - 2:00 PM),8
200,Operations,Starbucks_3,Tea - Regular Extra Shot,Afternoon,Summer,Small - Almond Milk - Extra Sweetener - None,Office_D,Starbucks_2,08-03-2025 12:22,08-03-2025 12:39,3,Afternoon (12:00 PM - 2:00 PM),4
201,Finance,Starbucks_1,Iced Coffee - Large Almond Milk,Afternoon,Spring,Medium - Regular - Sweetener - Extra Shot,Office_A,Starbucks_2,08-03-2025 13:34,08-03-2025 13:43,6,Afternoon (12:00 PM - 2:00 PM),8
202,Engineering,Starbucks_3,Coffee - Large Extra Shot,Afternoon,Spring,Small - Regular - Sweetener - Extra Shot,Office_D,Starbucks_1,08-03-2025 13:50,08-03-2025 13:57,7,Afternoon (12:00 PM - 2:00 PM),8
203,Operations,Starbucks_2,Espresso - Regular No Sugar,Afternoon,Spring,Large - Almond Milk - Extra Sweetener - Flavored Syrup,Office_C,Starbucks_1,08-03-2025 12:19,08-03-2025 12:25,5,Afternoon (12:00 PM - 2:00 PM),6
204,Finance,Starbucks_1,Tea - Soy Milk Oat Milk,Afternoon,Fall,Small - Almond Milk - Regular Sugar - Extra Shot,Office_B,Starbucks_3,08-03-2025 12:45,08-03-2025 12:53,5,Afternoon (12:00 PM - 2:00 PM),7
205,HR,Starbucks_2,Espresso - Small Soy Milk,Evening,Summer,Small - Almond Milk - Regular Sugar - None,Office_D,Starbucks_2,08-03-2025 17:13,08-03-2025 17:19,3,Late Afternoon (2:00 PM - 4:00 PM),4
206,HR,Starbucks_1,Coffee - Large Regular,Afternoon,Summer,Large - Regular - Sweetener - Extra Shot,Office_E,Starbucks_3,08-03-2025 13:38,08-03-2025 13:49,7,Afternoon (12:00 PM - 2:00 PM),8
207,HR,Starbucks_2,Cappuccino - Oat Milk Extra Shot,Morning,Winter,Medium - Regular - No Sugar - Flavored Syrup,Office_B,Starbucks_3,08-03-2025 09:02,08-03-2025 09:17,6,Morning Rush (8:00 AM - 10:00 AM),8
208,HR,Starbucks_3,Espresso - Oat Milk Regular,Morning,Fall,Large - Almond Milk - No Sugar - Flavored Syrup,Office_A,Starbucks_1,08-03-2025 08:11,08-03-2025 08:19,7,Morning Rush (8:00 AM - 10:00 AM),9
209,HR,Starbucks_2,Mocha - Medium Large,Evening,Winter,Large - Regular - Extra Sweetener - Extra Shot,Office_C,Starbucks_2,08-03-2025 17:00,08-03-2025 17:14,7,Late Afternoon (2:00 PM - 4:00 PM),9
210,Finance,Starbucks_1,Coffee - Soy Milk Oat Milk,Morning,Winter,Small - Almond Milk - Extra Sweetener - Extra Shot,Office_C,Starbucks_3,08-03-2025 07:59,08-03-2025 08:18,7,Late Afternoon (2:00 PM - 4:00 PM),8
211,Finance,Starbucks_2,Cappuccino - Almond Milk No Sugar,Afternoon,Summer,Small - Almond Milk - Extra Sweetener - Flavored Syrup,Office_B,Starbucks_1,08-03-2025 13:42,08-03-2025 13:47,7,Afternoon (12:00 PM - 2:00 PM),8
212,Sales,Starbucks_1,Iced Coffee - Regular No Sugar,Morning,Summer,Small - Oat Milk - Extra Sweetener - Extra Shot,Office_B,Starbucks_2,08-03-2025 08:29,08-03-2025 08:36,7,Morning Rush (8:00 AM - 10:00 AM),8
213,Marketing,Starbucks_2,Latte - Oat Milk Medium,Evening,Summer,Small - Soy Milk - Regular Sugar - Flavored Syrup,Office_B,Starbucks_2,08-03-2025 16:58,08-03-2025 17:11,5,Late Afternoon (2:00 PM - 4:00 PM),7
214,Support,Starbucks_3,Mocha - No Sugar Extra Shot,Evening,Fall,Large - Oat Milk - Extra Sweetener - Extra Shot,Office_A,Starbucks_3,08-03-2025 17:59,08-03-2025 18:04,5,Late Afternoon (2:00 PM - 4:00 PM),7
215,HR,Starbucks_3,Mocha - Soy Milk Large,Morning,Summer,Medium - Oat Milk - No Sugar - None,Office_E,Starbucks_1,08-03-2025 08:58,08-03-2025 09:06,5,Morning Rush (8:00 AM - 10:00 AM),6
216,Engineering,Starbucks_2,Tea - Extra Shot Regular,Afternoon,Summer,Small - Almond Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_1,08-03-2025 13:34,08-03-2025 13:52,6,Afternoon (12:00 PM - 2:00 PM),8
217,Support,Starbucks_2,Tea - Oat Milk Soy Milk,Morning,Spring,Medium - Oat Milk - No Sugar - Flavored Syrup,Office_D,Starbucks_2,08-03-2025 08:07,08-03-2025 08:21,7,Morning Rush (8:00 AM - 10:00 AM),8
218,Finance,Starbucks_2,Tea - Medium Oat Milk,Evening,Winter,Large - Regular - No Sugar - Flavored Syrup,Office_D,Starbucks_1,08-03-2025 17:10,08-03-2025 17:28,7,Late Afternoon (2:00 PM - 4:00 PM),8
219,Engineering,Starbucks_1,Tea - Small Oat Milk,Afternoon,Spring,Medium - Almond Milk - Sweetener - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 12:36,08-03-2025 12:48,7,Afternoon (12:00 PM - 2:00 PM),8
220,Engineering,Starbucks_2,Cappuccino - Medium Extra Shot,Evening,Fall,Medium - Oat Milk - Extra Sweetener - Extra Shot,Office_C,Starbucks_3,08-03-2025 16:31,08-03-2025 16:50,6,Late Afternoon (2:00 PM - 4:00 PM),7
221,Engineering,Starbucks_2,Iced Coffee - Soy Milk Almond Milk,Afternoon,Winter,Medium - Oat Milk - Regular Sugar - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 12:20,08-03-2025 12:34,5,Afternoon (12:00 PM - 2:00 PM),6
